num_ubers,num_cummters,total_Uber_naive_cost,total_Uber_scheduled_cost,total_Uber_distance,total_Uber_energy,total_Uber_naive_energy_charged,total_Uber_scheduled_energy_charged,total_Uber_naive_time_plugged_in,total_Uber_scheduled_time_plugged_in,total_Commuter_naive_cost,total_Commuter_scheduled_cost,total_Commuter_distance,total_Commuter_energy,total_Commuter_naive_energy_charged,total_Commuter_scheduled_energy_charged,total_Commuter_naive_time_plugged_in,total_Commuter_scheduled_time_plugged_in
8.800000000000000000e+01,9.120000000000000000e+02,2.120822807272862462e+02,4.204234442138047001e+01,4.645083116015780834e+05,2.086440353936670817e+03,1.782474299903538395e+03,3.039660540331321954e+02,1.597233070928762970e+02,7.350000000000000000e+02,5.567979009440723530e+02,4.148714151507260794e+02,3.061511972636994869e+03,4.689778397883322214e+03,2.496029716237772391e+03,2.193748681645551187e+03,2.437763818920069241e+02,6.438000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,2.496647945702275706e+02,3.233699887853990163e+01,5.825659768468494294e+05,2.230256693810444631e+03,1.964990977099908150e+03,2.652657167105368217e+02,1.728315255902499530e+02,1.768000000000000000e+03,3.318050808860713801e+02,3.636854026325993345e+02,3.199404562512720531e+03,3.932614289467660001e+03,1.772872094443214564e+03,2.159742195024447028e+03,1.665037530272560957e+02,7.754000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,2.429047808969617961e+02,4.025750394910848229e+01,4.417981180222057737e+05,2.106392796743263716e+03,1.768488866764173963e+03,3.379039299790892414e+02,1.708593120722721324e+02,1.470000000000000000e+03,5.321026260714625096e+02,3.839890103644012243e+02,2.513060598916767049e+03,4.273609130046724204e+03,2.294764152031590129e+03,1.978844978015133620e+03,2.089398057011397043e+02,5.095000000000000000e+03
8.500000000000000000e+01,9.150000000000000000e+02,2.488143529072659703e+02,5.957160502747010611e+01,4.584416414718512679e+05,2.004212481060406844e+03,1.697108439845979774e+03,3.071040412144272409e+02,1.614398872837545582e+02,6.290000000000000000e+02,5.268494126247391023e+02,4.061673264910918419e+02,2.855032032149299994e+03,4.623521761433439679e+03,2.207083998298581264e+03,2.416437763134859779e+03,2.204367177720383779e+02,6.697000000000000000e+03
8.200000000000000000e+01,9.180000000000000000e+02,1.617093109557266644e+02,6.684942199888178038e+01,3.948687906634030514e+05,2.009485814865064867e+03,1.576425435622823443e+03,4.330603792422419929e+02,1.481987516627002890e+02,1.031000000000000000e+03,5.544204697426827124e+02,3.656276965876752456e+02,2.428681781427311762e+03,4.658681463362935574e+03,2.384748632990752867e+03,2.273932830372184526e+03,2.233299996956404243e+02,8.874000000000000000e+03
8.100000000000000000e+01,9.190000000000000000e+02,1.923260453225411766e+02,5.582368716138397247e+01,3.898980959583367221e+05,1.881065800156908381e+03,1.586326268208597185e+03,2.947395319483111393e+02,1.476334513602274399e+02,7.320000000000000000e+02,5.088632486817392646e+02,3.945655537285616106e+02,2.940740546716914650e+03,4.789439253903579811e+03,2.588271390574721863e+03,2.201167863328864314e+03,2.416965607308825952e+02,7.806000000000000000e+03
8.800000000000000000e+01,9.120000000000000000e+02,2.577356608434417353e+02,1.507336749285454225e+01,3.794597301342529245e+05,1.898030944862508022e+03,1.744040513678558682e+03,1.539904311839488855e+02,1.581230988437689575e+02,2.360000000000000000e+02,4.204292467907030755e+02,4.922617338947293320e+02,1.734292955268562991e+03,4.651267637101170294e+03,2.032402151422660381e+03,2.618865485678511050e+03,1.974744446550806174e+02,7.965000000000000000e+03
8.400000000000000000e+01,9.160000000000000000e+02,2.023366270931112751e+02,3.252529225592180495e+01,4.707945002973018563e+05,1.850295075822793024e+03,1.582306042000237767e+03,2.679890338225559958e+02,1.420022344336706226e+02,8.670000000000000000e+02,3.979932796518705800e+02,2.898685972538234523e+02,1.897906904256294638e+03,3.945191653862358180e+03,2.020844923611562308e+03,1.924346730250795645e+03,1.873171619406894592e+02,5.976000000000000000e+03
9.100000000000000000e+01,9.090000000000000000e+02,2.188261928079493259e+02,4.310306275230359319e+01,4.350773577960787807e+05,2.217614152219611697e+03,1.860200948674819983e+03,3.574132035447907469e+02,1.685090981964204957e+02,9.650000000000000000e+02,4.387035624067052595e+02,3.145887780031728767e+02,1.871071703775277911e+03,4.359239861207370268e+03,2.146522406163313008e+03,2.212717455044059989e+03,2.034977472311803126e+02,7.550000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.289243812887364129e+02,5.488884973708152870e+01,5.300057456437980291e+05,2.312957046945563434e+03,1.875529808302383572e+03,4.374272386431798623e+02,1.645447634208170768e+02,1.390000000000000000e+03,3.222201720077319465e+02,2.758546657554617241e+02,1.394343286159510853e+03,3.645550281574282053e+03,1.633326963011487123e+03,2.012223318562794248e+03,1.499403755742793578e+02,8.840000000000000000e+03
1.070000000000000000e+02,8.930000000000000000e+02,3.512844069811759482e+02,8.233226636853001423e+01,4.678020441300373641e+05,2.782976836846220522e+03,2.330784093025621132e+03,4.521927438205989347e+02,2.202064765382210965e+02,1.031000000000000000e+03,4.698313744697908305e+02,4.408746212354389513e+02,2.211415790382415253e+03,4.465205644490904888e+03,2.112650136934767033e+03,2.352555507556139673e+03,2.123048649684244253e+02,7.500000000000000000e+03
1.090000000000000000e+02,8.910000000000000000e+02,2.813512474433451303e+02,4.958195704581726204e+01,6.407166073574096663e+05,2.617559725969374085e+03,2.125648031707437895e+03,4.919116942619367592e+02,1.803036202065217708e+02,1.249000000000000000e+03,4.917819644666844852e+02,2.892591709584932005e+02,1.848615512007394273e+03,4.063114173580941497e+03,2.180985117532896766e+03,1.882129056048043594e+03,2.045587115624839782e+02,6.749000000000000000e+03
1.100000000000000000e+02,8.900000000000000000e+02,2.824013746170047625e+02,4.120485385764671804e+01,4.419713567056285101e+05,2.688669753689530353e+03,2.327980754208947019e+03,3.606889994805832771e+02,2.153288516359409641e+02,4.200000000000000000e+02,6.657114089886955526e+02,3.747556287497241101e+02,2.336412671036861411e+03,5.303424681819433317e+03,3.022241583570685634e+03,2.281183098248750412e+03,2.916479033855069360e+02,7.278000000000000000e+03
1.230000000000000000e+02,8.770000000000000000e+02,2.635676176080955884e+02,4.021844569169145700e+01,4.972687582725363318e+05,2.479417827674035834e+03,2.084955634783614641e+03,3.944621928904227275e+02,1.958674075601914240e+02,1.180000000000000000e+03,4.980076622597761116e+02,2.694401864466271377e+02,2.048809187545349687e+03,4.416100384043283157e+03,2.488929644264226226e+03,1.927170739779057158e+03,2.355896005412582213e+02,8.478000000000000000e+03
9.600000000000000000e+01,9.040000000000000000e+02,2.417753520848749247e+02,8.035122494920828728e+01,5.239777010923901689e+05,2.374492958860952967e+03,1.920971780057701380e+03,4.535211788032515869e+02,1.753274633822342992e+02,7.940000000000000000e+02,4.469168889414199839e+02,3.535060244559144280e+02,1.942639409143369903e+03,4.160770957838741197e+03,2.134484119152826679e+03,2.026286838685914518e+03,2.055542417878319554e+02,7.109000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,2.013338938295565299e+02,8.656885754331970872e+01,5.030697557416596101e+05,2.453771754055427209e+03,1.743453501107903094e+03,7.103182529475237743e+02,1.530405058843858512e+02,2.815000000000000000e+03,3.442131044544760243e+02,2.209009645152330279e+02,1.298672715131672248e+03,3.445080004058073428e+03,1.928117868378204776e+03,1.516962135679868879e+03,1.684198939839832292e+02,6.844000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.706304348936159272e+02,4.117293964064251810e+01,4.830998021184781101e+05,2.400651492350250919e+03,2.048583228889018301e+03,3.520682634612346646e+02,1.865284637710495304e+02,1.568000000000000000e+03,4.611984227128406246e+02,4.308904955011562947e+02,2.291081215578043157e+03,4.804354913315170961e+03,2.099951742461220420e+03,2.704403170853950087e+03,2.091430714552042502e+02,1.185300000000000000e+04
9.600000000000000000e+01,9.040000000000000000e+02,2.144910012370436618e+02,2.276307070422183187e+01,6.128780140431587351e+05,2.126991219254524367e+03,1.832548018155597447e+03,2.944432010989266360e+02,1.633922840750994112e+02,9.060000000000000000e+02,4.646699169139665173e+02,4.337676825179857474e+02,3.001021251864727674e+03,5.066699932924609129e+03,2.185391316995065608e+03,2.881308615929541247e+03,2.176615976307662379e+02,1.093800000000000000e+04
9.700000000000000000e+01,9.030000000000000000e+02,1.987260362864758463e+02,3.533306221704459915e+01,4.265307831955894944e+05,1.900638536808139406e+03,1.611639738190922344e+03,2.889987986172172896e+02,1.634017044758158761e+02,1.149000000000000000e+03,4.171685545998704470e+02,4.257225562947625122e+02,1.993705299290679477e+03,3.807546561632034354e+03,1.918154746431469221e+03,1.889391815200563769e+03,1.765344826530916862e+02,6.956000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,2.188327595805904480e+02,7.373203738535150364e+01,4.182479815089316689e+05,2.368287133282827199e+03,1.783299267743463588e+03,5.849878655393637246e+02,1.706994720333305793e+02,2.968000000000000000e+03,3.313970605797985627e+02,3.384045205326656287e+02,2.007138966361529810e+03,3.906296706899940091e+03,1.810470043885391306e+03,2.095826663014549467e+03,1.742516057835815673e+02,9.788000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,1.759702820764293278e+02,1.692106853237532604e+01,3.681488187081686337e+05,1.960171672700918634e+03,1.723223394217381156e+03,2.369482784835379050e+02,1.654997774672083608e+02,3.860000000000000000e+02,5.500964616202755906e+02,2.416540463582927316e+02,1.847652253015369752e+03,4.178891319592519721e+03,2.627009378627356455e+03,1.551881940965165086e+03,2.352420186853417476e+02,7.494000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,2.641983213509166717e+02,2.781908501729531480e+01,4.793542729074926465e+05,2.321619669898261236e+03,2.041740008557140527e+03,2.798796613411214480e+02,1.895332229863002169e+02,1.336000000000000000e+03,4.502246666435204361e+02,3.807561196557182370e+02,1.612530763692414439e+03,4.536109237508310798e+03,2.122735322814163283e+03,2.413373914694144787e+03,1.996323942460791443e+02,9.175000000000000000e+03
8.600000000000000000e+01,9.140000000000000000e+02,1.803896041224052738e+02,1.087447850613363265e+01,4.954007855356711661e+05,1.905179964525968899e+03,1.758942810435356478e+03,1.462371540906127620e+02,1.566626471678129917e+02,5.750000000000000000e+02,4.416287345485079072e+02,3.923492585256223038e+02,2.496989364501120235e+03,4.350395368143697851e+03,2.210513614224121739e+03,2.139881753919574749e+03,2.059392015738627890e+02,8.401000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,2.608525909690576441e+02,4.962575679507469317e+01,4.924894163606227376e+05,2.477772327380483148e+03,2.007785837918281914e+03,4.699864894622008364e+02,1.914342144592583850e+02,2.661000000000000000e+03,3.935745778580814545e+02,2.507926238500810427e+02,1.743716102620878928e+03,3.890173700275231568e+03,2.039844949660025804e+03,1.850328750615207127e+03,1.938837556911990418e+02,9.792000000000000000e+03
9.600000000000000000e+01,9.040000000000000000e+02,2.804173217395106690e+02,4.654377351004917074e+01,4.698257190249685082e+05,2.295674451199278337e+03,1.975942267671153331e+03,3.197321835281252334e+02,1.815217652270779638e+02,8.060000000000000000e+02,3.260323657947676566e+02,3.657436526322535428e+02,1.133292013674799591e+03,3.685044385125345343e+03,1.463059361788924207e+03,2.221985023336421818e+03,1.462232465911743304e+02,8.395000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,2.638875251673392199e+02,4.393974414900579006e+01,4.145167417985695065e+05,2.262578064235987767e+03,1.923930195861826178e+03,3.386478683741623854e+02,1.771230486068203618e+02,9.860000000000000000e+02,3.974275086198669555e+02,3.047143582498788987e+02,1.366994748936095903e+03,4.022019351391651981e+03,2.129861740571815062e+03,1.892157610819837828e+03,2.061762650377018531e+02,7.635000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,2.329562709319427540e+02,7.519950802124130007e+01,4.332840906242022756e+05,2.334484722520907781e+03,1.984311773111236107e+03,3.501729494096712756e+02,1.774946379861566470e+02,8.180000000000000000e+02,4.421018963758129416e+02,3.731636017575140727e+02,4.534469835017980586e+03,4.291595136435976201e+03,2.135412468893800906e+03,2.156182667542176205e+03,1.981635247017520385e+02,8.924000000000000000e+03
9.100000000000000000e+01,9.090000000000000000e+02,2.081846541745275374e+02,2.271729312200282891e+01,4.101241092378634494e+05,1.944527850542947135e+03,1.710263841817925368e+03,2.342640087250221370e+02,1.564482398628229305e+02,1.190000000000000000e+03,4.050800851936930371e+02,2.642624388951784908e+02,1.645483674005990906e+03,3.747739257899460881e+03,1.998624295562054385e+03,1.749114962337405814e+03,2.008489148546100864e+02,7.759000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,3.153136941471449290e+02,6.358817188918941099e+01,4.726670449765284429e+05,2.410374739732530088e+03,2.060285986016608604e+03,3.500887537159229055e+02,1.927553533737545592e+02,5.230000000000000000e+02,3.293986506179866183e+02,3.652976741244664254e+02,2.452802799523524754e+03,3.845625668182072332e+03,1.738603458461040645e+03,2.107022209721031686e+03,1.552586877594098098e+02,6.075000000000000000e+03
8.700000000000000000e+01,9.130000000000000000e+02,1.916055363291571609e+02,5.711896989929227431e+01,4.615919158345621545e+05,2.081608061243221528e+03,1.668121716797181080e+03,4.134863444460399933e+02,1.516028461386447077e+02,1.523000000000000000e+03,3.958249491930159252e+02,3.243424812996874493e+02,2.097267680860981727e+03,4.760498798604000513e+03,2.029004851039950609e+03,2.731493947564051268e+03,1.944228299772904052e+02,1.357000000000000000e+04
9.100000000000000000e+01,9.090000000000000000e+02,2.439281822009348843e+02,3.499573420451785211e+01,4.899267509960281895e+05,2.283822907501164536e+03,1.962168565349295477e+03,3.216543421518687751e+02,1.818304631486640233e+02,1.789000000000000000e+03,3.846332218632321087e+02,3.612144112052998821e+02,1.853092550288836264e+03,4.245914818549101255e+03,2.101876631196438211e+03,2.144038187352664409e+03,1.892879651936001437e+02,9.210000000000000000e+03
1.080000000000000000e+02,8.920000000000000000e+02,2.781676382347506546e+02,6.621894560679946551e+01,5.108857280095214956e+05,2.427419760602646420e+03,2.029871674368338972e+03,3.975480862343084709e+02,1.840993505809277906e+02,9.900000000000000000e+02,3.423332930763869513e+02,4.086508192523837693e+02,2.274310495134409393e+03,3.866210522992068945e+03,1.564092482797301727e+03,2.302118040194767673e+03,1.560671238912872241e+02,6.025000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,2.838791627806191968e+02,3.180886005494152968e+01,4.419690863709498080e+05,2.326612477650955498e+03,2.100786313955940841e+03,2.258261636950153388e+02,2.021631429331965819e+02,6.740000000000000000e+02,4.661693269010339691e+02,3.051799166772188983e+02,1.991130582128585729e+03,4.470203429972483718e+03,2.418807460036959583e+03,2.051395969935524136e+03,2.237579157187453518e+02,9.127000000000000000e+03
8.900000000000000000e+01,9.110000000000000000e+02,1.703901096340606216e+02,6.661681976417192175e+01,4.934869154102210887e+05,2.034697531915801846e+03,1.526128809935537220e+03,5.085687219802646837e+02,1.413385264129420875e+02,2.646000000000000000e+03,4.606577625197070915e+02,2.748969835452365373e+02,1.903573240378423407e+03,4.023001785124754406e+03,2.195455136369647789e+03,1.827546648755105025e+03,1.972725548257503476e+02,9.732000000000000000e+03
9.200000000000000000e+01,9.080000000000000000e+02,2.153840663713970969e+02,4.271193050755577758e+01,4.908419297808487900e+05,2.137081823104944760e+03,1.797740447059067264e+03,3.393413760458764727e+02,1.714726051828181426e+02,8.810000000000000000e+02,3.946046375374364743e+02,4.464807103440799665e+02,1.988669090620453744e+03,4.152014338046032208e+03,1.824169863459582075e+03,2.327844474586448086e+03,1.763945547601699957e+02,5.626000000000000000e+03
8.800000000000000000e+01,9.120000000000000000e+02,2.306168852401701201e+02,2.788463616793582034e+01,4.762106331284809276e+05,2.037276610654881097e+03,1.714869704714733871e+03,3.224069059401476238e+02,1.585122177444124816e+02,2.361000000000000000e+03,3.867065213801777190e+02,3.081602168931846109e+02,1.330828170811306791e+03,3.624794383782279056e+03,1.856241128250032943e+03,1.768553255532246339e+03,1.794644737616812051e+02,4.181000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,2.811294847047663552e+02,2.600723442384921924e+01,4.236128002733784961e+05,2.560605142454679481e+03,2.268722128701632755e+03,2.918830137530474644e+02,2.122812338327591135e+02,1.779000000000000000e+03,4.277947781534724641e+02,3.585755998702160809e+02,1.544453286057977493e+03,4.030325469861988040e+03,1.988096283965739531e+03,2.042229185896248509e+03,1.849573741036458330e+02,6.257000000000000000e+03
1.010000000000000000e+02,8.990000000000000000e+02,2.889569786032691923e+02,2.379586615244224745e+01,3.979623951672053663e+05,2.431287523161042827e+03,2.108727479307588510e+03,3.225600438534529530e+02,1.929943924363314238e+02,1.431000000000000000e+03,5.473182942026787714e+02,4.009291452544539425e+02,2.006968678619744196e+03,4.757020553540321089e+03,2.522912619497416927e+03,2.234107934042905072e+03,2.437254535719094690e+02,8.556000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,2.630825147992068196e+02,1.762906766361458821e+01,4.870301794662335305e+05,2.466100389517302119e+03,2.218270547923107188e+03,2.478298415941953863e+02,1.999714506906451561e+02,1.364000000000000000e+03,3.712793132760906474e+02,3.412795838088109122e+02,2.660470178854068308e+03,3.940187129743875630e+03,1.762729998646618469e+03,2.177457131097258298e+03,1.761489283697858639e+02,1.016200000000000000e+04
9.700000000000000000e+01,9.030000000000000000e+02,2.535254577613910101e+02,4.326005136072905799e+01,4.855926340432203724e+05,2.403378250405555264e+03,1.968967561755177712e+03,4.344106886503774376e+02,1.905311320276038316e+02,1.604000000000000000e+03,3.683379917152266785e+02,3.448115885684125601e+02,3.093269005997161457e+03,4.472277788165343736e+03,2.173687523746161332e+03,2.298590264419184678e+03,2.011854733523456389e+02,8.638000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,2.630441084313146121e+02,3.659909933527477932e+01,4.070231910499689984e+05,2.197029928303401903e+03,1.909435898424846073e+03,2.875940298785552045e+02,1.807399093780034889e+02,8.240000000000000000e+02,4.918207498813532084e+02,4.030800138665709937e+02,2.316123915289165780e+03,4.555724047672464621e+03,2.354625307346687350e+03,2.201098740325777726e+03,2.116150759420657721e+02,9.017000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,2.851313238505491654e+02,4.891952523387826801e+01,5.011893971316920361e+05,2.799126106500506467e+03,2.439256018403945291e+03,3.598700880965606643e+02,2.217476379725171398e+02,8.370000000000000000e+02,4.292913223092754151e+02,3.609907501027127523e+02,2.138492057833207582e+03,4.624157682767559891e+03,2.219054977337895707e+03,2.405102705429665093e+03,2.013779244394334569e+02,9.075000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,2.377871492233517756e+02,5.831911791625868347e+01,4.465613048815561342e+05,2.093053312129659389e+03,1.617306825972929573e+03,4.757464861567294747e+02,1.560690138277954588e+02,1.727000000000000000e+03,3.850599343729509201e+02,4.894955050720033682e+02,2.536534655509537515e+03,4.640964287016530761e+03,2.111391403454215379e+03,2.529572883562314928e+03,1.882591268590628601e+02,1.195200000000000000e+04
1.020000000000000000e+02,8.980000000000000000e+02,2.598618770435735996e+02,2.510514934811858367e+01,4.617291517774160020e+05,2.355002808481312513e+03,2.094670120996453988e+03,2.603326874848594343e+02,2.033884739683737166e+02,6.250000000000000000e+02,4.729219191587459363e+02,2.713690907531462244e+02,2.573507856486145556e+03,4.370625866041471454e+03,2.358927698954249990e+03,2.011698167087221009e+03,2.267656616587488827e+02,6.780000000000000000e+03
1.040000000000000000e+02,8.960000000000000000e+02,2.367246497753815504e+02,6.032919916083123724e+01,4.515355891864302685e+05,2.377311163311540895e+03,1.941771869109260024e+03,4.355392942022802458e+02,1.794424857778797389e+02,1.251000000000000000e+03,4.333471538807779098e+02,3.690244698114368020e+02,2.188271952549766866e+03,4.397193158494122144e+03,2.153567275633439749e+03,2.243625882860682850e+03,2.076005987655708225e+02,7.578000000000000000e+03
1.120000000000000000e+02,8.880000000000000000e+02,3.232194654990694289e+02,6.705955146600990702e+01,4.822237356426157639e+05,2.553771041223677912e+03,2.004489720245054059e+03,5.492813209786233983e+02,1.851068951586609899e+02,1.615000000000000000e+03,5.412515891958968268e+02,3.670034110033406591e+02,1.839790070949174378e+03,4.305093093019223488e+03,2.222176994689373714e+03,2.082916098329848410e+03,2.172854696903153240e+02,6.934000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,2.967569173543604393e+02,6.989707947500369301e+01,4.737050790488668135e+05,2.572133342265306055e+03,2.244159084147065187e+03,3.279742581182408117e+02,2.034643970423944666e+02,7.810000000000000000e+02,4.549507302855365651e+02,4.717721583223589619e+02,2.513297250976603664e+03,5.241449909620775543e+03,2.361065234629374118e+03,2.880384674991400971e+03,2.130844933421952874e+02,1.300600000000000000e+04
1.080000000000000000e+02,8.920000000000000000e+02,2.870067084024311157e+02,5.642431484387984852e+01,4.085572233311861055e+05,2.357534945604892073e+03,1.947033125383547485e+03,4.105018202213440759e+02,1.899092728477691878e+02,1.616000000000000000e+03,3.112230935937119511e+02,5.297452779512543657e+02,2.098790517001034914e+03,4.011197651479997148e+03,1.508090525458222828e+03,2.503107126021773183e+03,1.380041354962395701e+02,6.056000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,2.253852155919558129e+02,6.110647314138795139e+01,4.578154083298014593e+05,2.160391769441394899e+03,1.734804192231703382e+03,4.255875772096905507e+02,1.687973042253677818e+02,1.905000000000000000e+03,3.554317500570010679e+02,2.855526216897150107e+02,2.263905314543028908e+03,3.895144121660329802e+03,1.998138562837500785e+03,1.897005558822828789e+03,1.917190685419072622e+02,7.677000000000000000e+03
9.000000000000000000e+01,9.100000000000000000e+02,1.948182547312240160e+02,4.356437501740354890e+01,3.493013877532276674e+05,1.795429646452876113e+03,1.553344667150106943e+03,2.420849793027688293e+02,1.500715359184587498e+02,2.030000000000000000e+02,4.348288964180447351e+02,3.857777605021497607e+02,1.984206255135821721e+03,4.072513651603400376e+03,1.913228809274809919e+03,2.159284842328591822e+03,1.876364499265894779e+02,6.649000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,2.822223737766177010e+02,6.295882386386868035e+01,4.157331083172994549e+05,2.563498737689861173e+03,2.038715765952409356e+03,5.247829717374519305e+02,1.795751457333040833e+02,2.581000000000000000e+03,3.698372326019780303e+02,4.150190434091875886e+02,1.902168543486432327e+03,4.242260948728778203e+03,1.849661913417707865e+03,2.392599035311072839e+03,1.833736181481120013e+02,1.053800000000000000e+04
1.030000000000000000e+02,8.970000000000000000e+02,2.783856678910835853e+02,3.451861165449352598e+01,4.701079894202589639e+05,2.527730838524174942e+03,2.139160806681593385e+03,3.885700318425800219e+02,2.033017046350983605e+02,2.528000000000000000e+03,4.204871491026624426e+02,4.518983250116889963e+02,2.373837383187688829e+03,4.181932154227511091e+03,2.003417848697053159e+03,2.178514305530458842e+03,1.875547504759564958e+02,6.357000000000000000e+03
9.600000000000000000e+01,9.040000000000000000e+02,2.275206005529161075e+02,4.616414382221176282e+01,4.444659525991284172e+05,2.170292579682265568e+03,1.719660903351553543e+03,4.506316763307133897e+02,1.651299227632376869e+02,1.506000000000000000e+03,5.564594885559781687e+02,4.209195711605545398e+02,2.369714287243020408e+03,4.749831309626505572e+03,2.514020745702902786e+03,2.235810563923603240e+03,2.129608285626897271e+02,8.975000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,1.881030936947772432e+02,3.855527610722207044e+01,4.230556543666319340e+05,2.228851587142962217e+03,1.887422830788273586e+03,3.414287563546870956e+02,1.709192757081939931e+02,1.348000000000000000e+03,4.440681965724226643e+02,3.528892441325642153e+02,2.211313590912434847e+03,4.378406511885754298e+03,2.154586996582953361e+03,2.223819515302800028e+03,2.078670352004738504e+02,9.369000000000000000e+03
1.080000000000000000e+02,8.920000000000000000e+02,2.985334648058693574e+02,4.712699837031170347e+01,4.625465415288271615e+05,2.737965969511993990e+03,2.154618128587373121e+03,5.833478409246200727e+02,2.034325238186989111e+02,2.187000000000000000e+03,4.969168395464869832e+02,2.606789908940686473e+02,1.932385834323584277e+03,3.673049121863851269e+03,2.109998396456115643e+03,1.563050725407735854e+03,2.032683685732874039e+02,6.598000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,3.079286868383468345e+02,4.682016126979838333e+01,4.636109743859922746e+05,2.264297361531168463e+03,1.927256356687741118e+03,3.370410048434264922e+02,1.847240352989358030e+02,8.830000000000000000e+02,3.821742597040135934e+02,3.809568727106328083e+02,1.827866414633065460e+03,3.567271949626436253e+03,1.746608637192098513e+03,1.820663312434338422e+03,1.644278373627513190e+02,4.523000000000000000e+03
1.110000000000000000e+02,8.890000000000000000e+02,2.505776498032207087e+02,8.815569167812031992e+01,4.718166176320856903e+05,2.614013244018014575e+03,2.093031050430655341e+03,5.209821935873600296e+02,1.886382589294185550e+02,1.957000000000000000e+03,3.416548738268080001e+02,2.882848434259538521e+02,1.521818783611504841e+03,3.565159211700946798e+03,1.823506727146960657e+03,1.741652484553987506e+03,1.902148701267700233e+02,6.940000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,2.747183208120638369e+02,2.286646392997523947e+01,4.515867554696780862e+05,2.452054594236429693e+03,2.152962896127045497e+03,2.990916981093854474e+02,1.982375045944509679e+02,1.865000000000000000e+03,5.707152006131871076e+02,2.734171600408320728e+02,2.289355236431924368e+03,4.663633842450763950e+03,2.684253959469214806e+03,1.979379882981548917e+03,2.543728582296722891e+02,1.171500000000000000e+04
9.900000000000000000e+01,9.010000000000000000e+02,2.221035104557131490e+02,4.502305116288260223e+01,4.530682742577736499e+05,2.132420071711473156e+03,1.853476640627279039e+03,2.789434310841934916e+02,1.653280529321234837e+02,1.960000000000000000e+02,5.405104054908701983e+02,2.239675758766245508e+02,1.420329401845650636e+03,3.530016645552390401e+03,2.151671715175580175e+03,1.378344930376808861e+03,2.063186151435292288e+02,4.704000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,1.697480885687161276e+02,2.854533703416490553e+01,4.302168327491873060e+05,2.107298226657781015e+03,1.610249723742787864e+03,4.970485029149926959e+02,1.520317899069802365e+02,2.120000000000000000e+03,5.301850981792933908e+02,4.254873691608145236e+02,2.158826820918481189e+03,4.690034758712483381e+03,2.317272756835084692e+03,2.372762001877398689e+03,2.279238975075236624e+02,5.993000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,2.864738478843199800e+02,4.958991685874040201e+01,4.832564962946021697e+05,2.706744750531241152e+03,2.321997969246443517e+03,3.847467812847967821e+02,2.125821772100281066e+02,1.722000000000000000e+03,3.389723676611308179e+02,3.717578211327431745e+02,1.531500412716043002e+03,4.013152766089577199e+03,1.676999338557762030e+03,2.336153427531815396e+03,1.535835762836014169e+02,1.451400000000000000e+04
1.080000000000000000e+02,8.920000000000000000e+02,2.430548410606149332e+02,6.240823720172081579e+01,4.768348416806344758e+05,2.501392691187115361e+03,2.052030955432576775e+03,4.493617357545389268e+02,1.865699193524692987e+02,1.722000000000000000e+03,4.038060298646615252e+02,3.113817564198162700e+02,1.904155868909364926e+03,4.386723771935094192e+03,2.021436569368571099e+03,2.365287202566521501e+03,1.984296530164615433e+02,8.954000000000000000e+03
9.600000000000000000e+01,9.040000000000000000e+02,2.456215494010947111e+02,1.049930730447890781e+01,4.806224857936333283e+05,2.187458914494441615e+03,2.038258683229670169e+03,1.492002312647713893e+02,1.817368577907908218e+02,9.310000000000000000e+02,4.247566198378371496e+02,3.476644479369660417e+02,1.879202148429862746e+03,3.844682855730104620e+03,1.945839243054024791e+03,1.898843612676080966e+03,1.775735456155050827e+02,4.329000000000000000e+03
