num_ubers,num_cummters,total_Uber_naive_cost,total_Uber_scheduled_cost,total_Uber_distance,total_Uber_energy,total_Uber_naive_energy_charged,total_Uber_scheduled_energy_charged,total_Uber_naive_time_plugged_in,total_Uber_scheduled_time_plugged_in,total_Commuter_naive_cost,total_Commuter_scheduled_cost,total_Commuter_distance,total_Commuter_energy,total_Commuter_naive_energy_charged,total_Commuter_scheduled_energy_charged,total_Commuter_naive_time_plugged_in,total_Commuter_scheduled_time_plugged_in
8.800000000000000000e+01,9.120000000000000000e+02,2.496505398596464147e+02,2.727645942907250642e+01,4.854214739115635166e+05,1.975428732327289254e+03,1.694767276560039136e+03,2.806614557672506294e+02,1.627198003688814651e+02,8.900000000000000000e+02,5.435662029821589840e+02,5.063576061421375698e+02,3.202407039227716723e+03,5.170279471024015038e+03,2.420823755582171088e+03,2.749455715441839402e+03,2.187665246099050478e+02,8.593000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,2.418869625616747214e+02,4.478376883820398291e+01,4.580592433799832361e+05,2.216880446567181025e+03,1.874944361069086199e+03,3.419360854980938029e+02,1.656085628205070748e+02,5.890000000000000000e+02,6.112616223469419765e+02,3.306171124104463388e+02,2.348242963760004841e+03,4.561228119068160595e+03,2.512287086014411670e+03,2.048941033053750289e+03,2.372591050176425540e+02,8.098000000000000000e+03
1.070000000000000000e+02,8.930000000000000000e+02,2.761495576014697804e+02,6.516783921586706185e+01,4.831711708445378463e+05,2.531187472030995650e+03,1.983215484345121013e+03,5.479719876858748648e+02,1.820262361635938646e+02,2.076000000000000000e+03,4.896549086754740756e+02,2.388394979624592054e+02,1.804336140673661248e+03,4.036295062049468470e+03,2.275906983596982172e+03,1.760388078452486525e+03,2.220617293692365024e+02,8.312000000000000000e+03
8.700000000000000000e+01,9.130000000000000000e+02,2.102114057056137142e+02,6.780451237962199684e+01,4.850448249588180915e+05,2.066425795256891888e+03,1.591863692749968550e+03,4.745621025069236794e+02,1.508695436954826619e+02,9.000000000000000000e+02,4.094000598217048719e+02,4.058089830601937820e+02,2.376202845321914083e+03,4.624510949025195259e+03,2.218942644819778252e+03,2.405568304205416553e+03,2.192468064689246319e+02,7.459000000000000000e+03
1.080000000000000000e+02,8.920000000000000000e+02,2.521260790803583234e+02,2.984425952259130099e+01,4.168650022317468538e+05,2.450538266637044217e+03,2.170811397197255701e+03,2.797268694397887430e+02,1.950727987369246250e+02,1.376000000000000000e+03,5.350568013201019539e+02,3.900139324949289517e+02,2.139664083321561975e+03,4.743642471157291766e+03,2.445440786287143055e+03,2.298201684870149165e+03,2.290124233870203341e+02,7.324000000000000000e+03
1.010000000000000000e+02,8.990000000000000000e+02,2.024340002260897506e+02,4.791583069594516076e+01,4.611525531469561392e+05,2.241224038362855026e+03,1.790336030805537121e+03,4.508880075573177351e+02,1.739705293318535553e+02,2.244000000000000000e+03,4.766876661316197783e+02,3.096907186360249966e+02,1.737873265926731847e+03,4.218053585849289448e+03,2.289607563973227116e+03,1.928446021876062105e+03,2.157519203549834401e+02,8.121000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,1.876232456394780570e+02,6.883455110545203581e+01,4.516065116345262504e+05,2.144306093863636761e+03,1.604310969774031946e+03,5.399951240896043601e+02,1.455457733247557428e+02,2.377000000000000000e+03,5.281565405091561161e+02,4.012682937050672081e+02,1.799205094764120759e+03,4.948588895037605653e+03,2.572536235984045561e+03,2.376052659053562820e+03,2.392096643112658683e+02,7.737000000000000000e+03
1.080000000000000000e+02,8.920000000000000000e+02,3.462228781779714382e+02,5.638740735561248840e+01,5.108872209162368672e+05,2.733343125688939381e+03,2.330094811582541297e+03,4.032483141063983680e+02,2.063974552384345884e+02,1.609000000000000000e+03,4.059926436274366779e+02,3.065462412302950383e+02,2.706522213384700080e+03,4.202853195798864363e+03,2.000161574491507508e+03,2.202691621307356854e+03,1.982499052024215871e+02,8.288000000000000000e+03
1.090000000000000000e+02,8.910000000000000000e+02,2.623322050361761058e+02,7.468802225244307635e+01,4.186154176917621517e+05,2.730850548419344705e+03,2.243885792890599532e+03,4.869647555287428418e+02,2.008140446025911672e+02,1.471000000000000000e+03,4.018201734225161772e+02,4.149798682870139146e+02,2.177500632876450254e+03,4.372629693284580753e+03,2.072190296812341785e+03,2.300439396472238968e+03,1.987364685899884478e+02,6.066000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,2.232766642523339726e+02,5.280038690656056133e+01,4.552938514050035155e+05,2.157889954117048092e+03,1.839643682833713910e+03,3.182462712833346927e+02,1.781185369742654814e+02,1.050000000000000000e+03,3.749961544478831570e+02,3.719488270416710520e+02,1.617916694107555486e+03,4.098411509200979708e+03,1.918713606632260280e+03,2.179697902568720565e+03,1.731483378323375462e+02,8.400000000000000000e+03
1.260000000000000000e+02,8.740000000000000000e+02,3.189755937346690189e+02,5.602586728038106401e+01,4.719470447690905421e+05,2.625686849610929130e+03,2.142575014497105713e+03,4.831118351138234175e+02,2.009157072157155426e+02,1.855000000000000000e+03,3.733344757559355571e+02,4.778501584445336903e+02,2.746558096127389490e+03,4.177447415585392264e+03,1.762279797623606783e+03,2.415167617961783890e+03,1.640344670211322864e+02,9.480000000000000000e+03
1.010000000000000000e+02,8.990000000000000000e+02,2.088061712253682742e+02,3.229470004978392694e+01,5.253607526601692662e+05,2.398267135130224233e+03,2.089750613955229710e+03,3.085165211749939544e+02,1.957526014768207574e+02,6.980000000000000000e+02,4.430469974180624035e+02,3.383434059357381898e+02,2.645888143054146440e+03,4.332961336340288653e+03,2.180275967676639539e+03,2.152685368663650479e+03,2.061947857132142587e+02,6.810000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.789450026170310935e+02,2.041093556557110844e+01,4.572206591324635083e+05,2.326608472543303833e+03,2.074992013159798262e+03,2.516164593835046333e+02,1.911038036622483105e+02,1.106000000000000000e+03,5.415348395268911190e+02,5.754796527593787232e+02,2.500074543178644944e+03,5.601566953522326912e+03,2.446923667428321096e+03,3.154643286094002178e+03,2.399449096885540484e+02,1.248600000000000000e+04
1.030000000000000000e+02,8.970000000000000000e+02,2.961113336478960605e+02,4.801726308800046183e+01,4.723721323236583848e+05,2.579996833090290693e+03,2.209093188328570704e+03,3.709036447617197609e+02,2.146744559710102465e+02,1.034000000000000000e+03,4.894333809728905180e+02,3.228603495631100486e+02,1.694768696800247426e+03,4.090288748413167013e+03,2.137420851643634251e+03,1.952867896769533900e+03,2.089914586316153873e+02,6.522000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,2.419762726598404470e+02,3.284560721935724104e+01,5.270449838620311348e+05,2.269753558240603070e+03,1.889663525948553342e+03,3.800900322920492727e+02,1.675999325564923197e+02,2.601000000000000000e+03,3.263890329097345671e+02,3.284275797876543947e+02,1.868779115083262013e+03,3.728998722842006373e+03,1.775772679680349938e+03,1.953226043161657344e+03,1.617247672808302923e+02,9.349000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,2.188206054232893791e+02,8.109665878248645754e+01,4.397863918912310619e+05,2.285663622726695849e+03,1.875226006499975938e+03,4.104376162267195696e+02,1.612326679852092752e+02,9.850000000000000000e+02,4.516633158852580436e+02,4.767110813475097189e+02,2.301903570069926900e+03,4.525143583914913506e+03,2.139681237163589230e+03,2.385462346751323821e+03,2.075808114643072031e+02,1.318000000000000000e+04
9.100000000000000000e+01,9.090000000000000000e+02,2.615370090881727378e+02,3.390711584155755531e+01,4.718417321286433726e+05,2.103382219934194381e+03,1.892692432524534070e+03,2.106897874096596865e+02,1.725475189081920178e+02,1.300000000000000000e+02,3.532609563576014011e+02,3.894027612359714112e+02,2.886194303411325564e+03,4.469091571508367451e+03,2.164488623661621205e+03,2.304602947846746702e+03,1.911838222759952544e+02,5.664000000000000000e+03
1.000000000000000000e+02,9.000000000000000000e+02,2.552491199704502094e+02,5.162448951706435452e+01,5.214926667820862494e+05,2.320029476913801773e+03,1.937143599399208370e+03,3.828858775145935169e+02,1.770135821433867704e+02,1.540000000000000000e+03,4.066398676051640564e+02,2.945600885561930227e+02,1.755596156513924825e+03,3.625009291359334838e+03,1.766945837783815477e+03,1.858063453575517769e+03,1.706360526765482177e+02,7.583000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.482263687263597092e+02,3.971313458336555158e+01,3.935542301984347869e+05,2.290160714262519832e+03,1.927536345090300983e+03,3.626243691722190192e+02,1.848283688663809130e+02,4.290000000000000000e+02,4.141614942732010718e+02,3.433857986249867622e+02,1.756493192301653153e+03,3.748597024303858234e+03,1.904471458012932544e+03,1.844125566290925917e+03,1.741324482630087687e+02,3.873000000000000000e+03
8.900000000000000000e+01,9.110000000000000000e+02,1.775932619893635831e+02,3.610563641832641224e+01,4.710179053874081583e+05,2.038324616183865828e+03,1.731041879609950911e+03,3.072827365739154288e+02,1.539861064635349237e+02,1.262000000000000000e+03,5.419870269641072582e+02,2.880683540339924775e+02,1.826069058909959722e+03,4.287064871632696850e+03,2.474345912532317470e+03,1.812718959100381198e+03,2.229402711101406851e+02,3.909000000000000000e+03
9.200000000000000000e+01,9.080000000000000000e+02,2.386216909847383931e+02,3.865826603550065244e+01,4.301567444937576656e+05,2.256263839562286648e+03,1.733371417556600136e+03,5.228924220056870809e+02,1.531207620518715089e+02,1.607000000000000000e+03,5.106488069047517797e+02,4.002218081291974272e+02,2.164411298641070516e+03,4.591760811532732077e+03,2.452418062528412065e+03,2.139342749004320922e+03,2.442015412142906996e+02,6.406000000000000000e+03
9.200000000000000000e+01,9.080000000000000000e+02,2.678086669362668317e+02,6.340152473907155439e+01,4.327568804775979370e+05,2.288253058361209241e+03,1.932104352070400410e+03,3.561487062908074677e+02,1.868833503031105749e+02,7.500000000000000000e+02,4.323099794909510933e+02,3.199483251192219200e+02,1.694641974706189558e+03,3.809937784850613752e+03,1.908705890404938600e+03,1.901231894445674925e+03,1.818740390561959828e+02,4.748000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,2.857582210167258268e+02,3.682745924029343598e+01,4.776243864206467406e+05,2.489112850498628177e+03,2.158262189111926091e+03,3.308506613867029955e+02,2.076017095935423526e+02,1.547000000000000000e+03,4.677127277364952533e+02,4.038149263756959044e+02,2.177543160303456261e+03,4.809673136640537450e+03,2.224832433464099267e+03,2.584840703176439092e+03,2.076796571990436178e+02,1.144100000000000000e+04
9.500000000000000000e+01,9.050000000000000000e+02,2.624045884946004890e+02,3.017453650795461684e+01,4.517153518457736936e+05,2.094701286598704883e+03,1.809586971309976207e+03,2.851143152887284486e+02,1.712973979865041372e+02,1.227000000000000000e+03,4.905548543580059686e+02,4.423611362931001167e+02,2.619662029273976714e+03,4.432653162880315904e+03,2.225847925517068688e+03,2.206805237363251308e+03,2.147098279648940604e+02,9.364000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,2.620659970796394305e+02,6.552930481523497974e+01,5.091419640078134253e+05,2.585048079997696277e+03,1.994349507464675526e+03,5.906985725330207515e+02,1.909974868917688866e+02,2.634000000000000000e+03,3.634677669058468155e+02,3.019264173775832774e+02,1.706969356720711176e+03,3.876736953115289907e+03,1.847595379541586681e+03,2.029141573573704363e+03,1.829923998938827481e+02,9.169000000000000000e+03
1.070000000000000000e+02,8.930000000000000000e+02,2.260521048401201369e+02,6.998478283567648361e+01,4.553905631509081577e+05,2.554369948583076621e+03,2.027018017521946376e+03,5.273519310611301307e+02,1.831657617138161811e+02,1.979000000000000000e+03,2.937778544288689204e+02,3.629822566829921016e+02,1.527240836473879426e+03,3.837543034283949964e+03,1.621178068148460170e+03,2.216364966135489794e+03,1.445895055275605046e+02,7.986000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,2.628126293864626177e+02,4.794137179594582676e+01,3.978722124040625058e+05,2.406359140794460473e+03,1.986168894781679228e+03,4.201902460127814152e+02,1.922416069861089056e+02,1.714000000000000000e+03,4.179461659952429500e+02,3.366118753295958754e+02,1.767959825312411112e+03,4.201174122594162327e+03,2.116889689629109853e+03,2.084284432965053384e+03,1.922195252475578400e+02,6.619000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,2.006323944051700892e+02,4.112411230166301834e+01,4.929839948892292450e+05,2.278864422003630352e+03,1.902787344207506976e+03,3.760770777961238309e+02,1.828483176781166151e+02,1.743000000000000000e+03,4.624509337400307913e+02,2.356285282595279966e+02,2.528550810966617973e+03,3.921677960258214171e+03,2.329300127539740060e+03,1.592377832718472973e+03,2.228418458056624729e+02,8.782000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,2.272000718075158829e+02,3.185524019140770946e+01,5.195091080037220381e+05,2.352389692576956350e+03,1.968749793118490743e+03,3.836398994584652655e+02,1.798596882574190943e+02,1.647000000000000000e+03,3.906448893678406193e+02,3.354928543264117593e+02,1.873475056729297876e+03,4.575830709449389360e+03,2.084816023102438066e+03,2.491014686346954022e+03,1.991498434563424098e+02,1.024100000000000000e+04
1.050000000000000000e+02,8.950000000000000000e+02,2.564815523873861594e+02,4.164601292765114238e+01,4.944904766422120738e+05,2.554224523666986897e+03,2.141367696655236614e+03,4.128568270117496581e+02,1.990096544214977712e+02,1.409000000000000000e+03,4.965590142905964512e+02,3.412508956862860146e+02,1.836105997572601382e+03,4.463882789331500135e+03,2.479792869215745213e+03,1.984089920115754012e+03,2.453203137399610796e+02,4.562000000000000000e+03
9.600000000000000000e+01,9.040000000000000000e+02,2.090279774882849324e+02,5.962653145334988380e+01,4.873917032938263146e+05,2.387435469996581560e+03,1.952835857493171261e+03,4.345996125034108104e+02,1.779508945029107849e+02,1.613000000000000000e+03,5.807015184949929107e+02,2.393585072474380979e+02,2.102224558949425500e+03,4.669288590387674958e+03,2.750983090023449222e+03,1.918305500364221871e+03,2.567145333594100975e+02,5.893000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,2.352725447015830298e+02,5.207892189791230209e+01,4.257327607501422754e+05,2.294655761395133595e+03,1.832285956051240419e+03,4.623698053438913576e+02,1.707504769682142296e+02,1.331000000000000000e+03,4.422552244515987923e+02,3.526645838261844119e+02,3.006704179375118656e+03,4.585984296571813502e+03,2.263535440432473024e+03,2.322448856139337749e+03,2.227404133959300907e+02,7.261000000000000000e+03
9.200000000000000000e+01,9.080000000000000000e+02,2.136064059432263775e+02,8.001996015286745489e+01,4.012255143374506151e+05,2.172124419021499762e+03,1.661601486061605556e+03,5.105229329598942627e+02,1.518156654471482625e+02,7.180000000000000000e+02,3.782164514945039855e+02,3.098053556773641617e+02,1.789607533287502974e+03,3.538223162403784954e+03,1.825665018544516897e+03,1.712558143859268057e+03,1.748246186094516190e+02,4.456000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,1.988732940444796213e+02,5.278323000818303967e+01,4.846091120964311995e+05,2.289392777385544832e+03,1.770430497904238109e+03,5.189622794813068367e+02,1.682842905750394209e+02,1.578000000000000000e+03,2.818445828621131568e+02,2.941724742672359412e+02,1.702598183735738075e+03,3.533092006852334180e+03,1.396434518589529262e+03,2.136657488262804691e+03,1.320564656351787676e+02,8.918000000000000000e+03
1.120000000000000000e+02,8.880000000000000000e+02,2.517413914539695270e+02,6.916367703036438996e+00,5.582862112419229234e+05,2.437393016373308456e+03,2.302164149442047346e+03,1.352288669312609386e+02,2.105068785006704957e+02,3.490000000000000000e+02,3.813223373638604698e+02,3.250107677304517892e+02,1.966533121096325203e+03,4.219172783569304556e+03,2.006124253783947324e+03,2.213048529785360188e+03,1.943024278217860399e+02,9.757000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,2.462709363132167653e+02,4.243531297057607077e+01,4.545692068991171545e+05,2.430166487942610274e+03,1.928837641118274178e+03,5.013288468243356419e+02,1.814364702124278210e+02,1.773000000000000000e+03,3.475330950155407663e+02,2.525986294819642239e+02,2.512944486107476678e+03,4.088514319332758078e+03,1.865074570086425183e+03,2.223439749246333577e+03,1.753917579607490609e+02,9.856000000000000000e+03
9.600000000000000000e+01,9.040000000000000000e+02,1.675126243389818512e+02,5.485130443931752353e+01,4.324824857502387022e+05,2.088074351150545226e+03,1.676136273074350129e+03,4.119380780761961205e+02,1.505883666635406826e+02,1.253000000000000000e+03,4.419076842437115147e+02,3.714418917071135979e+02,2.253125201416772143e+03,4.290325790954627337e+03,2.034652175857112525e+03,2.255673615097514357e+03,1.968078421918341405e+02,1.036000000000000000e+04
8.200000000000000000e+01,9.180000000000000000e+02,2.127279821203317169e+02,3.079891594644851338e+01,4.427457444346887060e+05,1.865421408845698124e+03,1.567666479670403305e+03,2.977549291752952172e+02,1.549641218303741255e+02,1.899000000000000000e+03,4.046265777792493736e+02,3.834800029854506533e+02,2.535899682302653218e+03,4.354206443682725876e+03,1.961214887226079327e+03,2.392991556456649050e+03,1.906885894616272026e+02,1.138800000000000000e+04
1.020000000000000000e+02,8.980000000000000000e+02,3.171625871253922924e+02,4.407864149002987375e+01,4.609411361719986890e+05,2.682054912384191084e+03,2.308154232372005936e+03,3.739006800121849778e+02,2.024966741276356856e+02,9.170000000000000000e+02,5.318015345967642133e+02,3.858414651950275811e+02,1.838420912510124708e+03,4.060679108836471187e+03,2.259069962684455277e+03,1.801609146152015683e+03,2.258865950125117479e+02,6.662000000000000000e+03
8.900000000000000000e+01,9.110000000000000000e+02,2.309982480117707837e+02,3.576019403255310891e+01,4.692493476859974908e+05,2.234752466117188760e+03,1.907482546225288843e+03,3.272699198918993488e+02,1.685843520024657209e+02,1.397000000000000000e+03,3.043468772567698011e+02,2.998490681830186304e+02,2.054284421174652380e+03,3.664057433291266534e+03,1.759042495105134549e+03,1.905014938186131531e+03,1.647975100398045640e+02,5.488000000000000000e+03
1.080000000000000000e+02,8.920000000000000000e+02,2.926304815688515646e+02,6.361631312408320582e+01,4.310290000657218043e+05,2.692443813186818261e+03,2.208696209290410479e+03,4.837476038964065879e+02,2.085726461795471778e+02,8.270000000000000000e+02,4.078548760762454322e+02,3.831992699229849677e+02,1.815064414369718861e+03,4.186485942348323988e+03,1.976019485197204858e+03,2.210466457151119812e+03,1.905412207382672705e+02,7.156000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,2.068903801648683611e+02,5.233356387592858283e+01,4.673764283647061675e+05,2.238568475154489988e+03,1.839148917951427620e+03,3.994195572030630501e+02,1.582758145073559035e+02,1.451000000000000000e+03,5.973007538143432384e+02,3.110061993824417073e+02,2.274941924259497682e+03,4.563199809337564147e+03,2.584975108337709571e+03,1.978224700999853667e+03,2.414890378336559706e+02,7.775000000000000000e+03
8.600000000000000000e+01,9.140000000000000000e+02,2.471626755742155410e+02,4.582078194306468788e+01,4.560666892625945038e+05,2.010076637965856662e+03,1.683820216552583361e+03,3.262564214132729035e+02,1.656139890265056920e+02,1.314000000000000000e+03,3.456430271119024837e+02,3.344211278402289054e+02,1.787725125808213988e+03,3.959265317710029649e+03,1.791963673671495599e+03,2.167301644038532686e+03,1.592425926340082754e+02,1.081300000000000000e+04
8.500000000000000000e+01,9.150000000000000000e+02,2.554742157116487249e+02,3.833829854296009643e+01,4.591435604153472232e+05,2.017716882917453631e+03,1.578233752129277264e+03,4.394831307881766520e+02,1.502837944753473494e+02,1.451000000000000000e+03,5.106747043186920223e+02,4.147911721343938893e+02,2.467067584741030259e+03,4.461342094411200378e+03,2.290055441422903186e+03,2.171286652988300830e+03,2.244491613835376711e+02,5.722000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,1.848360386430101414e+02,7.352954774861586884e+00,4.058627718896848382e+05,2.279999817979328327e+03,1.859715538426370131e+03,4.202842795529580826e+02,1.548672199917561443e+02,1.975000000000000000e+03,3.107043128810311146e+02,2.454589248113427971e+02,1.825385123146015758e+03,3.701048429713962378e+03,1.657613568833362478e+03,2.043434860880598990e+03,1.587389497674665506e+02,7.799000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,2.630230702000558836e+02,6.473209336530989333e+01,4.429350441250400036e+05,2.371994799679888274e+03,1.963851927614854731e+03,4.081428720650326341e+02,1.736626303043330495e+02,1.607000000000000000e+03,3.908140012136404948e+02,3.461687885006351735e+02,2.141889207665341928e+03,4.148479633547332924e+03,1.823769785102019341e+03,2.324709848445314037e+03,1.750328305007495544e+02,1.097100000000000000e+04
8.900000000000000000e+01,9.110000000000000000e+02,2.332896282952708589e+02,1.286178465936169912e+00,5.584343990974529879e+05,1.957610594230476863e+03,1.795460903497965319e+03,1.621496907325112318e+02,1.645654028507237001e+02,4.210000000000000000e+02,3.871035432879847349e+02,4.877459398841215261e+02,2.294168103312009407e+03,4.677036298247189734e+03,1.938795930684225141e+03,2.738240367562967094e+03,1.729808918120869805e+02,9.798000000000000000e+03
8.000000000000000000e+01,9.200000000000000000e+02,1.516068995725561024e+02,3.992138092498983326e+01,4.304691369634975563e+05,1.881773864798756222e+03,1.520373816743637690e+03,3.614000480551184751e+02,1.385679974225739386e+02,6.790000000000000000e+02,4.630754678567952851e+02,2.892141396465321463e+02,1.987620331823473862e+03,3.966413521267852047e+03,2.142480695988874231e+03,1.823932825278978044e+03,2.083162682382507569e+02,3.991000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,3.026026453078147824e+02,3.879476680491232798e+01,4.273061563038270106e+05,2.313937552287058679e+03,1.898287445604705454e+03,4.156501066823527708e+02,1.795713951298870086e+02,1.830000000000000000e+03,4.652138992112800793e+02,3.950500299029322377e+02,1.947451684607610105e+03,4.422743340466838163e+03,2.175861859927246314e+03,2.246881480539591394e+03,2.064384618982665245e+02,8.339000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,2.632519804949476452e+02,6.089403445523308989e+01,4.564489524726925301e+05,2.206273664889728025e+03,1.792129993305901962e+03,4.141436715838262330e+02,1.700511619171699067e+02,1.501000000000000000e+03,4.034369656736364504e+02,3.342300596913974005e+02,1.556308678402192072e+03,4.123994100918721415e+03,1.975633847815078298e+03,2.148360253103644027e+03,1.835537577805207832e+02,7.568000000000000000e+03
1.090000000000000000e+02,8.910000000000000000e+02,2.164060869958622106e+02,9.031900857474386157e+01,5.234657127214074717e+05,2.359760184203580593e+03,1.848389589350505503e+03,5.113705948530742944e+02,1.671463320364669869e+02,3.133000000000000000e+03,4.050985145873005422e+02,3.409577980198711202e+02,2.039701315444397778e+03,4.276050027256942485e+03,2.084554643071302507e+03,2.191495384185641342e+03,1.942301481451301299e+02,7.418000000000000000e+03
7.900000000000000000e+01,9.210000000000000000e+02,2.563389786002568371e+02,4.813600205453666803e+01,4.356936194115534890e+05,2.236373280317776334e+03,1.892439512633749700e+03,3.439337676840261793e+02,1.722484080340333321e+02,7.010000000000000000e+02,4.504526128441451078e+02,4.199450859245283709e+02,2.407654761438046989e+03,4.564348894049279806e+03,2.131939054648071760e+03,2.432409839401208501e+03,1.979759537616465082e+02,8.663000000000000000e+03
8.200000000000000000e+01,9.180000000000000000e+02,1.457473972079459372e+02,4.588410763825156380e+01,4.522161575671495521e+05,1.901236830901182202e+03,1.572161282542405388e+03,3.290755483587772119e+02,1.493731022418371310e+02,1.216000000000000000e+03,3.791787352379627123e+02,2.277578141966351097e+02,2.089542742758022541e+03,3.799730412890104162e+03,2.078235007426200809e+03,1.721495405463902898e+03,2.000836071083815000e+02,8.790000000000000000e+03
1.080000000000000000e+02,8.920000000000000000e+02,2.805086028202767352e+02,6.396905564846560566e+01,4.719256614488919731e+05,2.626095594601118137e+03,2.145953355857016049e+03,4.801422387441010073e+02,1.907268472561921726e+02,1.957000000000000000e+03,4.611629692248678225e+02,5.169261634933105825e+02,1.618365302154148594e+03,4.763027814787811621e+03,2.197905140048700105e+03,2.565122674739113791e+03,2.058462984590552480e+02,7.280000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,2.234329959279994284e+02,3.200950332455040126e+01,4.604871555895165657e+05,2.149815800916852822e+03,1.841169983776420622e+03,3.086458171404322570e+02,1.645683312654848578e+02,1.411000000000000000e+03,3.858276277032469466e+02,3.089958380097634745e+02,1.984561137581586991e+03,3.939434392343390755e+03,1.964258788821030066e+03,1.975175603522361143e+03,1.935620460402660115e+02,8.994000000000000000e+03
8.800000000000000000e+01,9.120000000000000000e+02,1.871148919436709548e+02,5.233921350425197971e+01,4.708248410189760616e+05,2.087904190352057867e+03,1.561130637559637307e+03,5.267735527924205599e+02,1.568208778097473157e+02,1.707000000000000000e+03,4.374233247805512406e+02,3.282647672921079334e+02,1.772332501760733749e+03,4.014554337834013495e+03,2.169392434766054521e+03,1.845161903067958974e+03,2.022444506395606822e+02,8.627000000000000000e+03
1.010000000000000000e+02,8.990000000000000000e+02,1.872984190724968698e+02,4.890833764797611849e+01,4.463132869606089080e+05,2.183949527126574139e+03,1.775252412076139308e+03,4.086971150504345474e+02,1.624612656067936882e+02,1.052000000000000000e+03,4.533364334555617461e+02,3.784292955541546917e+02,1.590621094530957635e+03,4.541236750115614086e+03,2.247031809256152883e+03,2.294204940859459384e+03,2.024884313716069073e+02,7.268000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,2.252688501333842908e+02,3.836387225794339884e+01,4.570967026361862663e+05,2.234947798967760718e+03,1.888493059597855108e+03,3.464547393699049849e+02,1.810611990753276075e+02,1.718000000000000000e+03,3.189800779116847025e+02,2.914872705198079643e+02,1.909649336039288983e+03,3.739075079642615492e+03,1.635990082549819590e+03,2.103084997092796584e+03,1.514623572006260588e+02,1.028600000000000000e+04
8.600000000000000000e+01,9.140000000000000000e+02,2.538463114804275449e+02,1.266192917058342005e+01,3.806376501792469062e+05,1.979219375506917459e+03,1.794514765950181527e+03,1.847046095567353632e+02,1.671046802897963062e+02,1.535000000000000000e+03,5.315002011787079255e+02,3.804800410891973570e+02,1.837315331943796764e+03,4.731895088753452910e+03,2.372738286640835213e+03,2.359156802112618607e+03,2.184783322504266891e+02,7.994000000000000000e+03
1.040000000000000000e+02,8.960000000000000000e+02,2.475423886567035652e+02,2.500228957750249492e+01,4.577538394037256949e+05,2.194846779443164451e+03,1.867956125194492188e+03,3.268906542486722628e+02,1.835582719414572921e+02,1.960000000000000000e+03,3.929159857223215795e+02,3.257124394732931023e+02,1.687567245969621808e+03,4.215794076635882448e+03,1.937784597270769154e+03,2.278009479365111474e+03,1.796487728018911127e+02,9.482000000000000000e+03
1.110000000000000000e+02,8.890000000000000000e+02,2.433441237245997115e+02,4.051813242875552135e+01,5.118117149321368779e+05,2.404399774058979801e+03,2.062191322380272140e+03,3.422084516787078883e+02,1.968177962377262418e+02,1.538000000000000000e+03,4.665961740552930905e+02,2.713042088676534718e+02,1.786037266149527568e+03,3.769030642760049886e+03,2.119030584241131692e+03,1.650000058518918422e+03,1.913989387212104987e+02,4.080000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,2.451639385827022579e+02,6.833249020575297550e+01,4.770378473786225659e+05,2.371284161673660492e+03,1.991458595561577567e+03,3.798255661120821856e+02,1.916324593544757136e+02,9.380000000000000000e+02,5.322197221658785793e+02,3.621637742087140168e+02,2.355607227191995207e+03,4.501808973831705771e+03,2.537633044135551700e+03,1.964175929696155890e+03,2.437407234545190420e+02,6.197000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,2.119522095011273279e+02,4.328116353630088042e+01,3.971672084708764451e+05,2.091613674395007365e+03,1.775606063810784690e+03,3.160076105842224479e+02,1.758448992010737868e+02,1.500000000000000000e+03,4.876117112153797279e+02,3.765145793278489919e+02,2.261697493967744776e+03,4.923680172101841890e+03,2.318188148997788176e+03,2.605492023104053260e+03,2.243019147656541463e+02,1.250700000000000000e+04
