Date,Hour Ending,Location ID,Location Name,Location Type,Day Ahead,Real Time
8.27.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.44,77.1
8.27.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.97,82.84
8.27.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.6,71.8
8.27.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.78,88.71
8.27.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.46,73.74
8.27.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.66,70.6
8.27.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.28,73.2
8.27.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.91,73.69
8.27.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.55,99.94
8.27.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,98.91,120.29
8.27.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.98,121.91
8.27.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,98.01,114.13
8.27.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,90.56,105.51
8.27.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.03,98.06
8.27.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.57,74.84
8.27.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.42,93.25
8.28.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,87.73,84.2
8.28.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.82,76.24
8.28.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.59,68.48
8.28.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.47,70.44
8.28.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.66,72.32
8.28.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.15,71.37
8.28.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.29,75
8.28.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.86,66.94
8.28.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.26,67.93
8.28.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.82,68.08
8.28.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.48,68.3
8.28.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.47,69.58
8.28.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.13,67.34
8.28.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.4,67.67
8.28.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.19,68.59
8.28.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.28,73.9
8.28.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.85,108.41
8.28.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,109.39,119.09
8.28.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,108.77,131.85
8.28.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,105.74,130.86
8.28.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,96.49,107.11
8.28.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.76,83.02
8.28.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.25,74.34
8.28.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,82.25,75.76
8.29.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.82,91.16
8.29.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.04,69.62
8.29.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.76,70
8.29.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.91,64.11
8.29.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.42,64.79
8.29.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.69,76.48
8.29.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,94,75.02
8.29.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,93.35,80.01
8.29.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.4,75.54
8.29.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.83,70.49
8.29.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.61,71.38
8.29.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,100.55,72.04
8.29.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,102.26,81.08
8.29.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,101.96,83.19
8.29.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,121.17,110.29
8.29.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,123.31,120.74
8.29.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,138.21,215.64
8.29.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,173.34,232.72
8.29.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,161.83,173.84
8.29.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,123.36,126.55
8.29.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,122.84,118
8.29.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,100.36,110.02
8.29.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,90.23,115.58
8.29.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.79,84.26
8.30.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.58,82.39
8.30.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.68,90.06
8.30.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.56,72.82
8.30.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.36,69.45
8.30.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.49,68.78
8.30.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.95,73.77
8.30.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,93.56,101.66
8.30.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.81,85.6
8.30.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.93,74.01
8.30.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,100.17,72.73
8.30.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.48,74.82
8.30.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,102.22,76.35
8.30.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,110.99,92.23
8.30.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,137.18,122.53
8.30.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,140.56,138.48
8.30.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,148.23,190.38
8.30.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,178.78,157.77
8.30.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,196.99,174.65
8.30.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,158.59,113.57
8.30.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,145.16,113.39
8.30.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,129.05,110.86
8.30.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,100.13,102.31
8.30.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.46,81.25
8.30.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.35,66.51
8.31.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.05,74.45
8.31.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.71,79.57
8.31.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.4,75.61
8.31.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.7,76.74
8.31.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.68,71.14
8.31.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.99,72.37
8.31.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,90.18,75.01
8.31.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,86.91,77.1
8.31.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.93,69.34
8.31.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,94.61,66.43
8.31.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.19,66.75
8.31.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,93.72,66.93
8.31.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.32,69.32
8.31.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,101.21,70.57
8.31.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,102.77,73.82
8.31.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,109.4,73.34
8.31.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,115.52,75.66
8.31.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,117.73,76.63
8.31.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,109.53,92.49
8.31.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,94.33,81.3
8.31.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.87,76.24
8.31.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,82.21,66.98
8.31.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.76,64.89
8.31.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.64,67.65
9.1.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.85,66.63
9.1.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.95,65.07
9.1.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.62,61.91
9.1.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.99,60.07
9.1.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.28,60.05
9.1.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.91,61.08
9.1.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.3,60.56
9.1.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.91,60.79
9.1.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.53,62.19
9.1.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.25,60.25
9.1.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.85,61.78
9.1.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.07,62
9.1.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.72,60.29
9.1.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.65,60.1
9.1.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.73,62.12
9.1.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.1,63.12
9.1.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,82.88,70.71
9.1.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,93.49,85.71
9.1.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.72,91.89
9.1.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.69,86.75
9.1.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.58,70.31
9.1.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.23,64.53
9.1.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.96,65.39
9.1.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.58,70.81
9.2.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.61,80.18
9.2.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.08,83.98
9.2.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.72,72.09
9.2.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,58.44,64.79
9.2.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.95,68.19
9.2.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.9,73.37
9.2.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.04,78.05
9.2.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.76,65.99
9.2.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.05,64.76
9.2.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.12,63.72
9.2.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.11,60.75
9.2.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.17,61.4
9.2.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.53,60.88
9.2.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.97,59.46
9.2.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.11,62.26
9.2.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.03,65.14
9.2.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.86,78.57
9.2.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.4,110.09
9.2.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.37,118.6
9.2.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.29,101.08
9.2.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.91,95.13
9.2.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.51,73.13
9.2.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.33,66.69
9.2.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.93,62.55
9.3.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.28,61.85
9.3.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.41,62.05
9.3.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.62,62.94
9.3.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.43,59.13
9.3.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.59,59.24
9.3.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.4,58.93
9.3.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.01,58.1
9.3.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.41,58.56
9.3.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.93,57.47
9.3.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.62,58.92
9.3.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.03,54.23
9.3.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.1,51.66
9.3.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.5,52.08
9.3.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.16,52.55
9.3.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.97,52.64
9.3.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,86.31,57.2
9.3.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.67,58.42
9.3.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,96.69,60.34
9.3.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,101.09,62.96
9.3.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,94.01,63.41
9.3.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.43,64.09
9.3.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,82.52,61.3
9.3.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.96,59.56
9.3.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.22,59.19
9.4.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.03,61.77
9.4.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.85,65
9.4.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.7,78.54
9.4.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.78,64.35
9.4.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.22,62.15
9.4.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.81,66.75
9.4.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.83,56.87
9.4.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.91,56.03
9.4.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.47,55.06
9.4.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.36,55.35
9.4.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.39,57.79
9.4.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.03,60.31
9.4.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.56,65.64
9.4.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,90.2,77.63
9.4.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,90.26,90.09
9.4.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.13,89.71
9.4.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,101.9,110.69
9.4.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,112.49,121.14
9.4.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,112.57,104.63
9.4.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,105.73,96.51
9.4.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.15,95.07
9.4.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.16,85.86
9.4.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,86.58,94.85
9.4.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.98,96.21
9.5.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.84,86.61
9.5.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.57,81.61
9.5.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.81,82.08
9.5.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.86,75.85
9.5.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.54,85.32
9.5.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.95,84.36
9.5.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.89,79.24
9.5.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.76,70.2
9.5.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.32,69.08
9.5.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.46,110.92
9.5.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.05,133.14
9.5.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.99,128.67
9.5.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.51,133.02
9.5.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.03,125.31
9.5.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.84,134.47
9.5.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.81,155.83
9.5.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,86.06,148.88
9.5.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.34,150.26
9.5.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,93.97,128.77
9.5.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,96.66,102.14
9.5.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.31,84.6
9.5.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.5,120.74
9.5.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.32,149.09
9.5.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.64,96.74
9.6.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,87.71,90.09
9.6.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.92,81.33
9.6.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.67,70.1
9.6.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.99,71.75
9.6.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.14,79.35
9.6.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.3,195.22
9.6.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,86.29,161.1
9.6.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,87.43,106.12
9.6.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,82.95,100.26
9.6.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.72,88.26
9.6.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.64,93.12
9.6.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,94.47,125.42
9.6.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.08,120.12
9.6.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.82,93.08
9.6.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.07,90.66
9.6.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.89,76.54
9.6.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.85,70.92
9.6.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,86.04,71.34
9.6.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.53,70.9
9.6.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.77,72.35
9.6.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.79,76.9
9.6.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.87,67.71
9.6.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.14,62.78
9.6.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.93,70.76
9.7.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,83.53,62.33
9.7.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.8,65.74
9.7.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.37,64.38
9.7.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.25,63.67
9.7.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.32,60.64
9.7.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.68,62.46
9.7.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.19,63.54
9.7.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.35,63.28
9.7.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,106.88,63.71
9.7.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,82.21,63
9.7.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.5,59.06
9.7.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.84,58.52
9.7.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.48,59.43
9.7.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.01,57.89
9.7.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.74,58.8
9.7.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.24,62.21
9.7.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.53,60.44
9.7.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.63,59.29
9.7.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.64,61.69
9.7.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.13,66.18
9.7.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.72,67.25
9.7.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.72,60.31
9.7.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.26,56.57
9.7.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.71,55.92
9.8.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.05,54.51
9.8.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.74,54.47
9.8.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,56.32,52.56
9.8.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,55.63,52.54
9.8.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,56.07,51.86
9.8.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.12,51.66
9.8.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.34,57.53
9.8.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.68,79.2
9.8.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.83,63.45
9.8.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.34,60.98
9.8.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.77,58.49
9.8.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.26,58.11
9.8.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.45,54.33
9.8.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.7,54.06
9.8.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.08,56.88
9.8.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.25,57.68
9.8.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,82.93,64.59
9.8.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,87.97,75.16
9.8.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,87.34,74.24
9.8.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.04,66.49
9.8.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,83.45,63.24
9.8.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.34,57.86
9.8.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.62,55.3
9.8.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.45,53.03
9.9.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.41,52.4
9.9.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.35,52.5
9.9.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.91,51.43
9.9.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.61,51.87
9.9.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.61,52.14
9.9.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.92,49.68
9.9.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.3,52.91
9.9.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.85,52.71
9.9.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.05,51.48
9.9.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.59,48.91
9.9.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.33,48.31
9.9.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.3,48.79
9.9.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.68,49.69
